subject,number_of_items,beta_static_frequency,beta_static_semantic,errors_static_optimal,errors_static_random,beta_plocalstatic_frequency,beta_plocalstatic_semantic,beta_plocalstatic_phonemic,errors_plocalstatic_optimal,errors_plocalstatic_random,beta_simdrop_dynamic_frequency,beta_simdrop_dynamic_semantic,errors_simdrop_dynamic_optimal,errors_simdrop_dynamic_random,beta_simdrop_pswitchonlydynamic_frequency,beta_simdrop_pswitchonlydynamic_semantic,beta_simdrop_pswitchonlydynamic_phonemic,errors_simdrop_pswitchonlydynamic_optimal,errors_simdrop_pswitchonlydynamic_random,beta_simdrop_plocaldynamic_frequency,beta_simdrop_plocaldynamic_semantic,beta_simdrop_plocaldynamic_phonemic,errors_simdrop_plocaldynamic_optimal,errors_simdrop_plocaldynamic_random,beta_simdrop_pglobaldynamic_frequency,beta_simdrop_pglobaldynamic_semantic,beta_simdrop_pglobaldynamic_phonemic,errors_simdrop_pglobaldynamic_optimal,errors_simdrop_pglobaldynamic_random,beta_troyer_dynamic_frequency,beta_troyer_dynamic_semantic,errors_troyer_dynamic_optimal,errors_troyer_dynamic_random,beta_troyer_pswitchonlydynamic_frequency,beta_troyer_pswitchonlydynamic_semantic,beta_troyer_pswitchonlydynamic_phonemic,errors_troyer_pswitchonlydynamic_optimal,errors_troyer_pswitchonlydynamic_random,beta_troyer_plocaldynamic_frequency,beta_troyer_plocaldynamic_semantic,beta_troyer_plocaldynamic_phonemic,errors_troyer_plocaldynamic_optimal,errors_troyer_plocaldynamic_random,beta_troyer_pglobaldynamic_frequency,beta_troyer_pglobaldynamic_semantic,beta_troyer_pglobaldynamic_phonemic,errors_troyer_pglobaldynamic_optimal,errors_troyer_pglobaldynamic_random,beta_participant_dynamic_frequency,beta_participant_dynamic_semantic,errors_participant_dynamic_optimal,errors_participant_dynamic_random,beta_participant_pswitchonlydynamic_frequency,beta_participant_pswitchonlydynamic_semantic,beta_participant_pswitchonlydynamic_phonemic,errors_participant_pswitchonlydynamic_optimal,errors_participant_pswitchonlydynamic_random,beta_participant_plocaldynamic_frequency,beta_participant_plocaldynamic_semantic,beta_participant_plocaldynamic_phonemic,errors_participant_plocaldynamic_optimal,errors_participant_plocaldynamic_random,beta_participant_pglobaldynamic_frequency,beta_participant_pglobaldynamic_semantic,beta_participant_pglobaldynamic_phonemic,errors_participant_pglobaldynamic_optimal,errors_participant_pglobaldynamic_random
583,41,2.2099148416438417,3.5505984452385166,225.45934000592305,272.55522331609666,2.1911605626582835,3.9057931424171835,-0.09747035841945657,223.1208904869185,272.55522331609666,2.114858592276889,4.251524762678719,222.60149071452744,272.55522331609666,2.108959317587301,4.251921469456784,-0.031814824062465386,222.52551739776078,272.55522331609666,2.1094540022330235,4.969130293700754,-0.14742208621048258,219.20932587055916,272.55522331609666,2.090429736853852,4.7846991673752175,-0.1115736594816757,219.75628697829882,272.55522331609666,2.0183798690780383,4.643759245608548,226.89948968306282,272.55522331609666,2.010205647606517,4.644615505123959,-0.02600159665629317,226.80723126572954,272.55522331609666,2.0212116895888874,6.090429690630162,-0.24150141662281618,221.91263186043565,272.55522331609666,1.9836186792910289,5.275888740467462,-0.11258361992439583,224.0713111612074,272.55522331609666,2.2099148416438417,3.5505984452385166,225.45934000592305,272.55522331609666,2.2099050128603266,3.550608020393333,-9.027301246710877,225.45934000543835,272.55522331609666,2.1911605626582835,3.9057931424171835,-0.09747035841945657,223.1208904869185,272.55522331609666,2.1911605626582835,3.9057931424171835,-0.09747035841945657,223.1208904869185,272.55522331609666
584,35,1.7888738203291288,2.751008951925196,205.43073328739217,232.66909307471667,1.7696043232722096,2.881419895475741,-0.059157620340669057,204.65928541706265,232.66909307471667,1.8022164236404716,4.005500778205567,199.41851310711573,232.66909307471667,1.7983712169549047,4.005678883280895,-0.02428992988761033,199.38620517657756,232.66909307471667,1.7735635536430607,4.309039898326354,-0.08330951630103123,198.29139889953854,232.66909307471667,1.7681774907338812,4.256618554674683,-0.06910682075534172,198.39449759148656,232.66909307471667,1.7184035103749504,5.050347461796593,201.9077568231236,232.66909307471667,1.7103589699259234,5.050799647911147,-0.030767838548447994,201.78120217817738,232.66909307471667,1.7006509225016306,5.810467474416846,-0.13373741218019264,200.50119194910036,232.66909307471667,1.6920328501788293,5.432881464418151,-0.06987640748781374,200.88455584975816,232.66909307471667,1.7888738203291288,2.751008951925196,205.43073328739217,232.66909307471667,1.78882404436421,2.7510186191119805,0.7613381264952945,205.43073328503246,232.66909307471667,1.7696043232722096,2.881419895475741,-0.059157620340669057,204.65928541706265,232.66909307471667,1.7696043232722096,2.881419895475741,-0.059157620340669057,204.65928541706265,232.66909307471667
585,37,1.9927551265108052,3.3605655104544567,210.4012401071924,245.96446982184335,1.972464517733113,3.6038523997020544,-0.07517138809008383,209.1415413431053,245.96446982184335,1.945593710563073,4.277662066932798,204.84993055366533,245.96446982184335,1.9480051402900536,4.277497574901711,0.024354224924291772,204.8118059984455,245.96446982184335,1.9104914493956922,5.038267565800018,-0.15296123350098959,201.49088712050707,245.96446982184335,1.9134800127247589,4.764400278739785,-0.10024235497608178,202.76611253439518,245.96446982184335,1.9026719099740088,4.647541706623375,210.28834534773432,245.96446982184335,1.8938985968553255,4.648210708673469,-0.050016803136349264,209.9997750317847,245.96446982184335,1.8795816411683122,5.422077995426803,-0.13958732917906302,208.48977493226482,245.96446982184335,1.8719352368843385,5.139428194616383,-0.09090450971909106,208.58796901930074,245.96446982184335,1.9927551265108052,3.3605655104544567,210.4012401071924,245.96446982184335,1.992778278065305,3.3606078430836526,-1.36449249350016,210.40124010661464,245.96446982184335,1.972464517733113,3.6038523997020544,-0.07517138809008383,209.1415413431053,245.96446982184335,1.972464517733113,3.6038523997020544,-0.07517138809008383,209.1415413431053,245.96446982184335
586,50,1.1327434592515684,3.068128742525757,298.8866439902201,332.38441867816647,1.1304847474527635,3.1188528497829204,-0.019075849705070716,298.7696733802535,332.38441867816647,1.0936036356941634,4.175343722172523,287.3107806623952,332.38441867816647,1.098190772366046,4.174969269533987,0.08268602893735152,286.7348682125352,332.38441867816647,1.087943526111272,4.539342681643344,-0.08590359127785116,285.69378299421896,332.38441867816647,1.088554605025632,4.3348489401692305,-0.03864633754880267,286.84844446788793,332.38441867816647,1.1070549987151204,5.185908870418263,282.3066313951382,332.38441867816647,1.1159188233934598,5.185406622151467,0.09615737572800215,281.017626443506,332.38441867816647,1.0997494489062452,6.370472589369501,-0.19336601605929746,277.03707310295687,332.38441867816647,1.1000703182387814,5.45957214951101,-0.049462700235222166,281.57027785626076,332.38441867816647,1.1327434592515684,3.068128742525757,298.8866439902201,332.38441867816647,1.132742122943878,3.0681690078844843,-2.038640506443028,298.8866439926329,332.38441867816647,1.1304847474527635,3.1188528497829204,-0.019075849705070716,298.7696733802535,332.38441867816647,1.1304847474527635,3.1188528497829204,-0.019075849705070716,298.7696733802535,332.38441867816647
587,34,1.3364133397819002,3.7138989719447615,195.61592474139286,226.02140470115333,1.3168796656683752,3.9678041832009976,-0.07290401502566513,194.51484464689267,226.02140470115333,1.3290951449371065,4.492669857208059,193.85267504042935,226.02140470115333,1.3287486700349542,4.492717326489311,-0.002827692571229532,193.85228137377752,226.02140470115333,1.3072617959157808,4.98065009730432,-0.10428693218914353,192.19063807032217,226.02140470115333,1.3042112162326298,4.866119473012487,-0.08045351072902865,192.55537205378573,226.02140470115333,1.3216523974230454,5.405520174437594,201.71530062784012,226.02140470115333,1.3046036732612745,5.408259361548204,-0.08465876449406287,200.8402149657529,226.02140470115333,1.3177458138664322,5.695399490222184,-0.04860292176381169,201.54453052793113,226.02140470115333,1.301381346242821,5.8394503720643485,-0.07102592976182656,200.72621021427918,226.02140470115333,1.3364133397819002,3.7138989719447615,195.61592474139286,226.02140470115333,1.3364432286324845,3.713914328542823,0.19072142434364794,195.61592473917275,226.02140470115333,1.3168796656683752,3.9678041832009976,-0.07290401502566513,194.51484464689267,226.02140470115333,1.3168796656683752,3.9678041832009976,-0.07290401502566513,194.51484464689267,226.02140470115333
588,24,2.6078238518683357,2.1286148898656547,143.64721554288454,159.54452096551992,2.6080691976759356,2.1444752655326527,-0.008910698925960046,143.6351770012195,159.54452096551992,2.514714595852813,2.8570243621770324,140.83378069244492,159.54452096551992,2.516103516370922,2.8569853769926326,-0.03287923947057202,140.7982062357268,159.54452096551992,2.516369007701876,2.904809094199333,-0.015965577526050226,140.80378271962783,159.54452096551992,2.517620796926579,2.9158329833074292,-0.019668070671553434,140.77551224323736,159.54452096551992,2.3631359609490876,3.3156533177732497,146.30771693189558,159.54452096551992,2.3642927948543524,3.315517243540957,0.008825090648089666,146.29860086318635,159.54452096551992,2.3656542202302404,3.5129033863995787,-0.053240354244006666,146.2196881405965,159.54452096551992,2.3628065586522524,3.3312717307639734,-0.004300496354566016,146.3049664806255,159.54452096551992,2.6078238518683357,2.1286148898656547,143.64721554288454,159.54452096551992,2.6078574847920146,2.1286135183795283,-0.40430186679649116,143.64721554474303,159.54452096551992,2.6080691976759356,2.1444752655326527,-0.008910698925960046,143.6351770012195,159.54452096551992,2.6080691976759356,2.1444752655326527,-0.008910698925960046,143.6351770012195,159.54452096551992
589,23,3.0461969213838094,2.980699538274034,128.54510288128157,152.89683259195658,3.062899729073854,3.4417262148155574,-0.14894690961496765,125.83550938557501,152.89683259195658,2.8699556292655304,3.6418622568934516,125.74642898013634,152.89683259195658,2.8616943345314265,3.6423881588305704,-0.0739195954804325,125.60729108304368,152.89683259195658,2.8721839912541434,4.4234712614464975,-0.193147945616028,122.43418736969979,152.89683259195658,2.8549444844883984,4.325136740078823,-0.16954148121743112,122.52148207160386,152.89683259195658,2.798119876022736,4.505948904443165,128.76282326357983,152.89683259195658,2.7825803917904484,4.507017780116446,-0.07574554703828477,128.36749004536907,152.89683259195658,2.800667521321818,6.03879359786303,-0.2700776420311224,125.40673381026292,152.89683259195658,2.769860698546634,5.375938512047254,-0.15978690721037664,125.8964310846232,152.89683259195658,3.0461969213838094,2.980699538274034,128.54510288128157,152.89683259195658,3.0461510393104456,2.9807230181387925,-0.036362600408472875,128.54510288098788,152.89683259195658,3.062899729073854,3.4417262148155574,-0.14894690961496765,125.83550938557501,152.89683259195658,3.062899729073854,3.4417262148155574,-0.14894690961496765,125.83550938557501,152.89683259195658
590,45,1.7024610412039252,3.0582667783916135,261.07119792881184,299.1459768103499,1.6859728989992275,3.4075875234229844,-0.11849777785554833,257.39586558341676,299.1459768103499,1.6206775218335987,4.270691703839289,254.95985902150537,299.1459768103499,1.6009127631700677,4.273076778243927,-0.1573813203485453,253.2067976969589,299.1459768103499,1.6172126098231123,4.869397481494461,-0.12724505383973028,251.9960925395301,299.1459768103499,1.5996156902136662,4.911880025298437,-0.13542620911954162,250.2841802002355,299.1459768103499,1.5989040322272297,5.281911563401392,257.99689459123925,299.1459768103499,1.5732871322366015,5.2847325635775135,-0.12178350914506747,255.74084220581588,299.1459768103499,1.6121057443713442,6.359025583115532,-0.17002334155301113,255.4177030372686,299.1459768103499,1.5801814127484266,6.157734601630482,-0.1406054947132096,253.28278006716948,299.1459768103499,1.7024610412039252,3.0582667783916135,261.07119792881184,299.1459768103499,1.7024991140480514,3.0582389453952024,-1.3511708629010408,261.07119792577225,299.1459768103499,1.6859728989992275,3.4075875234229844,-0.11849777785554833,257.39586558341676,299.1459768103499,1.6859728989992275,3.4075875234229844,-0.11849777785554833,257.39586558341676,299.1459768103499
591,37,1.7802382348500132,3.4420622000679053,207.45341993450305,245.96446982184335,1.7747414669272576,3.6929395819296835,-0.06928673312748954,206.37897001228512,245.96446982184335,1.7559471056068077,4.317121441334528,203.7067590070763,245.96446982184335,1.7396763331423526,4.319068397270184,-0.13747960534826548,202.73042163689036,245.96446982184335,1.751833637283519,4.659052361110521,-0.06920123248281229,202.9659272395724,245.96446982184335,1.7402322329099262,4.747333444186443,-0.08583432586486692,202.15576073364977,245.96446982184335,1.6934329342804786,4.405565152771452,205.45013762655807,245.96446982184335,1.6751692442868773,4.4085306835458935,-0.06247471777126526,205.09995323560705,245.96446982184335,1.7009289032233155,4.964749609281848,-0.10759684059559696,204.09016972794834,245.96446982184335,1.6739177278218051,4.863619791282444,-0.08855182673138144,203.83880570559276,245.96446982184335,1.7802382348500132,3.4420622000679053,207.45341993450305,245.96446982184335,1.7802922437511173,3.4420580099044473,-3.1389273527756663,207.4534199339989,245.96446982184335,1.7747414669272576,3.6929395819296835,-0.06928673312748954,206.37897001228512,245.96446982184335,1.7747414669272576,3.6929395819296835,-0.06928673312748954,206.37897001228512,245.96446982184335
592,38,2.46528366963888,0.9497248238351366,233.6107179408702,252.6121581954067,2.4365892167894883,0.9883649163950934,-0.07665642156920253,232.345351675589,252.6121581954067,2.5841743062998144,2.880443912772809,214.25406877289535,252.6121581954067,2.5724249858653687,2.8793034260886667,-0.11741630591812835,213.5660984733929,252.6121581954067,2.593465089138249,3.178773170619599,-0.11372736222304539,212.2135251735507,252.6121581954067,2.5819615245834315,3.179806817172701,-0.11458862199219541,211.52638068412497,252.6121581954067,2.2058317337897275,3.667159672938271,217.98834407363424,252.6121581954067,2.1826243219680634,3.6701722490091044,-0.06293584648863199,217.4986748313199,252.6121581954067,2.2061121366507104,4.4585367417376425,-0.19939405309427652,214.8522857654284,252.6121581954067,2.163169584923866,4.134956634260831,-0.11857360103864606,215.16690830986118,252.6121581954067,2.46528366963888,0.9497248238351366,233.6107179408702,252.6121581954067,2.465245553249134,0.9497679077620418,-1.046095369285137,233.61071793842734,252.6121581954067,2.4365892167894883,0.9883649163950934,-0.07665642156920253,232.345351675589,252.6121581954067,2.4365892167894883,0.9883649163950934,-0.07665642156920253,232.345351675589,252.6121581954067
